Recording_time_ID,lhx,lhy,lhz,rhx,rhy,rhz,hx,hy,hz,sx,sy,sz,lwx,lwy,lwz,rwx,rwy,rwz,vlhx,vlhy,vlhz,vrhx,vrhy,vrhz,vlwx,vlwy,vlwz,vrwx,vrwy,vrwz,alhx,alhy,alhz,arhx,arhy,arhz,alwx,alwy,alwz,arwx,arwy,arwz,Action
AR2660,5.8069760000000015,4.111993,1.4890450000000002,5.602072,3.976446,1.412266,4.991614,1.674789,1.757314,5.081422,4.293633,1.739424,4.500488,4.103403,1.541868,5.5793610000000005,4.057756,1.405593,-0.05513084,0.01326033,0.00147477,0.00069555,-0.01470705,0.00059561,-0.00920042,0.01486316,0.00042358,0.00174049,-0.01787465,0.00025724,-0.012025,8.635e-05,0.00061507,0.00012161,0.00034629,-0.00022711,-3.663e-05,0.00077094,-2.052e-05,-0.00022183,-0.00169977,-0.00035775,Response-3
AR2642,2.5487490000000004,3.705758,2.20223,2.981955,3.645366000000001,2.192628,2.435643,0.8765023999999999,2.335915,2.415498,3.408013,2.383259,2.202804,3.708554,2.203439,2.827711,3.57851,2.246786,-0.00125691,-0.00012251,-0.00046431,-0.00205683,0.00052966,-0.00032457,-0.00196369,-0.00109679,-0.00024474,-0.00122967,0.00033028,-0.00022248,-0.00010635,4.18e-06,5.75e-06,2.6899999999999997e-05,1.559e-05,1.632e-05,-0.00017244,-1.125e-05,9.4e-07,-1.532e-05,3.02e-05,1.65e-05,Response-1
AR5227,1.752514,5.443251,2.025311,3.489446,3.942907,2.014205,2.879484,1.308818,2.225692,2.624619,4.058107,2.2430380000000003,1.6991439999999998,5.026699,2.046191,3.564647,4.020903,2.064428,0.00554924,-0.01119498,-0.00218041,0.00117068,0.00116942,0.0001249,0.00352616,-0.00950321,-0.00190392,0.00098375,0.00089192,1.913e-05,0.00033595,0.00132522,9.08e-05,-7.87e-06,3.432e-05,1.14e-06,0.00043889999999999993,0.00035429,6.85e-06,-3.61e-06,3.158e-05,1.45e-06,Response-5
AR3545,4.2648199999999985,5.183552,1.953518,5.384784,5.153745,1.989043,4.871669,1.842592,2.1322400000000004,4.8685230000000015,4.2860260000000014,2.125823,4.13658,5.028002,1.995211,5.591735,5.022194,2.020003,-0.00035778,0.00037769,-1.244e-05,-0.01352508,0.00200111,-0.00212668,-0.00036924,0.00017725,-4.054e-05,-0.01351506,0.0019947,-0.00212516,-9.721e-05,8.392e-05,5.37e-06,-0.00059508,-0.00024517,5.49e-06,-0.00010627,5.868e-05,1.44e-06,-0.00059243,-0.00024687,5.9e-06,Response-1
AR4126,4.671241,3.656177,1.482928,5.9745300000000015,4.093559,1.358709,5.193908,1.80571,1.695166,5.194224,4.321899,1.726064,4.73804,3.692849,1.45814,6.009678,4.113503,1.381502,-0.00115708,0.02046279,0.00061809,0.00231246,-0.02505488,-0.00133661,-0.00422857,0.01919392,0.00196283,-4.253e-05,-0.03933641,-0.00514137,0.00018379,-0.0008496,0.00014246,-0.00041871,0.00142932,-0.0005817999999999999,0.00178192,-0.00042738,-0.00042437,-0.00226715,-0.00150434,-0.00203229,Response-3
AR1956,4.533666,4.850975,2.651512,4.838176,4.823119,2.586078,4.6917,4.703012,2.681825,4.701739,4.977238,2.678964,4.539114,4.877174,2.638182,4.841229,4.8427,2.5723830000000003,0.00013081,-0.00505966,0.0084524,-0.00169633,-0.00928187,0.02536857,-0.00041899,-0.00319768,0.0066812,-0.00066653,-0.00185772,0.01763131,-0.00048237,-0.00243212,0.00242071,0.00032758,5.7000000000000005e-06,0.00127446,0.00031158,-0.00086297,0.00343166,8.764e-05,0.00140148,6.154e-05,Response-5
AR5118,3.882568,4.309063,1.854461,6.619661,3.382481,1.879913,4.862239,1.849783,2.127279,4.85263,4.300319,2.127657,3.952527,4.012817,1.904003,6.4542410000000014,3.68523,1.92096,-0.00494254,-0.021593099999999997,-0.00015643,-0.01425674,0.00281274,-0.00134443,-0.00738175,-0.00768369,-0.001588,-0.0074975,-0.00013969,-0.00124041,-0.00084414,0.0036527,8.149999999999999e-05,-0.00107606,0.00230311,-0.00021840000000000002,-0.00061438,0.00244522,-3.818e-05,-0.00072641,0.00107926,-4.143e-05,Response-2
AR0002,3.586473,5.33748,1.841778,4.938805,5.349876,1.7614330000000002,4.449934,1.839429,1.97611,4.466479,4.195704,1.974122,3.567442,5.059432,1.864863,5.124868,5.042312,1.79367,0.0069815,0.00196349,-0.00100505,0.00884814,-0.00883105,-0.00147083,0.00526325,0.00168143,-0.00078693,0.00763039,-0.00737157,-0.00086016,0.00100747,0.00077472,-0.00011631,-0.00153642,0.00149576,-9.491e-05,0.00075965,0.00058069,-8.944e-05,-0.00047457,0.00016387,0.00010045,Response-5
AR0649,4.446084,4.880107,2.297752,4.831845,4.641247,2.462737,4.722855,4.701512,2.494522,4.708697,4.950086,2.547406,4.463962,4.892828,2.334315,4.843941,4.663285,2.4523580000000003,0.00027366,0.00603079,-0.00408289,0.00336019,-0.009487,-0.00270211,0.00356805,0.00960788,0.00716668,0.00148216,0.00015652,7.249e-05,-0.00019638,-0.00042734,-0.00024585,0.0003695,-0.00123663,-0.00019964,0.00085919,0.00129719,0.00267354,-0.00015811,-5.246e-05,0.00010803,Response-3
AR2905,5.495001,4.048778,1.4894889999999998,5.426806,4.280231,1.475697,6.133644,1.510991,1.765046,5.776438,4.190822,1.736686,5.321694,3.957142,1.522408,5.759793,4.195505000000002,1.524368,-0.00069635,0.00116629,3.653e-05,0.00236768,0.00106307,0.00052167,0.00125383,0.00250998,0.00052965,0.00197249,0.00134108,0.00040081,-6.332e-05,-6.486e-05,1.635e-05,-0.0006498999999999999,0.00467404,-0.00186989,0.00062561,0.00018783,0.00025780000000000003,-0.00047016,0.00353326,-0.0014053,Response-1
AR0642,4.581299,3.376965,1.714535,4.323987000000002,3.5522980000000004,1.7164529999999998,4.540296,1.829312,1.984945,4.609816,4.273097,1.979331,4.528111,3.5670800000000003,1.748071,4.673239,3.617342,1.752964,0.00208885,0.00919447,0.00016879,0.00175754,0.00674941,-0.00062046,-0.00985519,0.01253391,0.00020457,0.01108426,0.01481744,0.00130043,-4.052e-05,-0.00025613,-8.015e-05,-0.00297264,-0.00289698,-0.00068868,-0.00251854,0.00095472,-8.366e-05,-0.00015126,-0.00025589,-2.843e-05,Response-2
AR3948,5.563895,4.034915,1.49321,5.308508,4.065264,1.518776,5.5191550000000005,1.502954,1.752277,5.628844,4.116837,1.7495459999999998,5.359977,3.969818,1.548904,5.574178,4.051065,1.557647,-0.00012907,0.00084092,-9.555e-05,-0.00028593,0.00042742,-3.457e-05,-0.00339564,0.00390744,-0.00032695,-0.00022814,0.00031596,-3.711e-05,-4.09e-06,4.281e-05,-4.55e-06,-9.000000000000001e-07,2.514e-05,-2.71e-06,-0.00095957,0.00119888,-0.00010159,-2.454e-05,1.873e-05,-7.3e-07,Response-1
AR0320,2.138449,3.1565990000000004,1.5968950000000002,7.957369,3.078895,1.545585,5.057803,1.7182669999999998,1.742355,5.045363,4.239744,1.761669,2.213222,3.272426,1.613171,7.7891119999999985,3.2956199999999995,1.596213,0.01359963,-0.00146876,-0.00141932,-0.01201795,0.00285535,-0.00063309,0.01226054,0.00152112,-0.00138529,-0.00816972,0.0015654000000000002,-0.00116292,-0.00096987,-0.00048537,4.123e-05,0.00116781,4.006e-05,3.698e-05,-0.00026674,1.384e-05,-3.622e-05,0.00158089,-2.601e-05,-9.084e-05,Response-3
AR4849,3.138836,3.030008,1.985801,6.474726,3.074067,1.902547,4.876788,1.834532,2.136136,4.853895,4.277142,2.125359,3.208452,3.197882,1.998689,6.4730620000000005,3.081016,1.906882,0.00024144,0.03296007,-0.00226321,-0.0100755,0.03866415,-0.00237028,0.00810722,0.04309479,0.00043392,-0.01154713,0.04115781,-0.00147647,-0.00246496,-0.00113496,-0.00016728,0.00115815,-0.00015127,3.79e-05,-0.00057907,0.00200543,-3.35e-05,0.00113374,0.00542017,-0.00060825,Response-2
AR5505,2.115813,3.53131,1.949075,4.069704,3.848721,2.025939,2.929078,1.295982,2.217601,2.700604,4.064175,2.244047,2.1072900000000003,3.5097,1.963857,3.988592,3.884871,2.055055,0.00050094,-0.00014752,-5.244e-05,-7.944e-05,9.581e-05,-4.891e-05,0.00108589,-0.00191697,0.00014973,-0.00013155,0.00024715,-4.36e-05,2.887e-05,1.383e-05,2.03e-06,-7.19e-06,2.693e-05,1.78e-06,5.692e-05,7.24e-06,4.28e-06,-2.234e-05,3.411e-05,-8.1e-07,Response-2
AR4967,4.663832,4.902824,2.231256,4.622838,4.8930120000000015,2.244724,4.691304,4.690716,2.6220790000000003,4.69147,4.965555,2.604166,4.662724,4.898576,2.235603,4.650339,4.90056,2.32137,0.01812216,-0.00284221,-0.00021088,0.01167883,-0.00610056,-0.00307406,0.0081627,-0.00919026,0.00542422,0.01829089,-7.98e-06,-0.00078599,0.00105486,-0.00043752,0.00074929,0.00208259,-0.00254759,0.00210757,0.00060924,-0.00152354,0.00222287,0.00682565,0.0005257,0.00655455,Response-2
AR2228,0.0,4.292733,2.252961,5.319069,4.5145300000000015,2.035072,2.851314,1.310455,2.21845,2.699122,4.058652,2.2496,0.04159629,4.028938,2.244898,5.040047,4.3170480000000016,2.052581,8.315e-05,-0.00661052,-0.000452,-0.00204766,-0.00403305,-0.00018869,-0.00024917,-0.005638499999999999,-0.00036251,-0.00212352,-0.00249134,-1.74e-05,-8.8e-07,-6.688e-05,-1.725e-05,0.00013768,0.00010974,-8.63e-06,-0.00014886,-7.935e-05,-4.89e-06,0.00011728,4.305e-05,-1.079e-05,Response-4
AR1795,5.390583,3.044484,1.42672,5.4383040000000005,3.348335,1.429871,5.345308,1.41381,1.738263,5.511351,4.198047,1.7326529999999998,5.140761,3.218637,1.478215,5.744258,3.382771,1.462747,-9.000000000000001e-07,0.00300586,-0.00187616,0.00073632,-0.00177568,0.00072248,0.00032299,0.00252704,-0.00144789,8.05e-06,-0.00097482,0.00037404,-0.00127139,-0.00264708,0.00018873,-2.682e-05,-0.00242492,0.00092309,-0.00099759,-0.00198136,0.00012342,8.267e-05,-0.00168629,0.00069247,Response-3
AR0125,5.02208,4.431284,1.932295,6.391277,4.481152,1.846606,4.9144,1.880543,2.119994,4.8469440000000015,4.237453,2.139866,4.837418,4.386993,1.943962,6.1184400000000005,4.468548,1.919644,0.00691119,0.00197804,-4.122e-05,-0.00075496,-0.00064445,-0.00010616,0.00045152,-0.00052541,0.00017231,0.00624058,-0.00070966,-0.00261072,0.00061605,0.00022480000000000002,1.672e-05,0.00012542,3.576e-05,-2.077e-05,-3.013e-05,3.59e-05,2.024e-05,0.00231166,0.00010823,-0.00082912,Response-4
AR1260,4.551679,5.121257,2.447642,4.8741629999999985,5.106419,2.477131,4.706563,4.694394,2.612117,4.698432,4.967603,2.624352,4.558756,5.07691,2.474,4.8547449999999985,5.069501,2.504514,0.00086265,-0.00123468,-0.0072998,0.00355335,-0.00180017,-0.00425221,-0.00047515,-0.00092217,-0.00513451,0.00364413,0.00016859,-0.00413007,0.00016287,-0.00032038,-0.00116717,0.00032549,-0.00026772,-0.00076895,-6.93e-06,-0.00015566,-0.00068638,0.00035016,3.813e-05,-0.00074093,Response-4
AR0699,4.69345,3.435089,1.630266,4.520849,3.2473490000000003,1.531616,4.276179,1.81522,1.967084,4.366485,4.227886,1.963501,4.344979,3.53694,1.7518189999999998,4.690362,3.451455,1.569573,-0.02122746,0.00712447,-0.00135599,0.00606697,-0.00301881,0.00769291,-0.01532496,0.00240923,-0.00292318,0.00387261,0.00400947,0.00649256,0.00026419999999999997,-5.2e-06,4.588e-05,-0.00177344,0.00152248,-0.00019304,-0.00019668,0.00014811,8.713e-05,-0.00118343,0.0033204000000000003,0.00044008,Response-3
AR2646,4.541969,5.117789,2.396679,4.842895,5.141006,2.597479,4.707294,4.692298,2.561039,4.706631,4.963263,2.565166,4.554105,5.082498,2.409482,4.826749,5.102468,2.591047,-0.00475319,-0.00047335,0.00621789,-0.01447545,0.00103564,0.0451146,-0.00463135,0.00044893,0.00580122,-0.00928532,-0.00040730000000000003,0.03167969,0.00033747,0.00015504,-0.00025019,-0.00058769,0.00199966,0.00301148,0.00033812,0.00016565,0.00016158,-0.00069334,0.00120558,0.00172352,Response-5
AR5524,0.7289793999999999,3.5885,2.033766,4.343899,2.721728,2.085392,2.667122,1.314477,2.2284740000000003,2.563535,4.049191,2.2431080000000003,0.8383470999999999,3.72813,2.063019,4.40223,2.8832020000000003,2.094472,-0.00199805,0.00629207,-9.348e-05,0.00063253,-0.00042788,-0.0005146,-0.00056734,0.00625971,0.00010148,0.0008288999999999999,-0.00048419999999999995,-0.00033799,-0.00015557,0.00033624,-1.256e-05,3.337e-05,8.37e-06,-3.229e-05,-0.00020552,0.00050407,-2.167e-05,7.900000000000001e-05,-1.205e-05,-3.986e-05,Response-2
AR1347,3.330688,4.455678,1.911215,6.201949,4.4536370000000005,1.848887,4.90171,1.875342,2.11466,4.8479480000000015,4.2778800000000015,2.132482,3.5693040000000003,4.496839,1.991282,5.906783,4.520311,1.956349,-0.00207679,0.00013216,0.00010109999999999999,0.00061808,-0.00052013,-0.00038327,-0.00284924,-0.00156256,-3.564e-05,2.042e-05,-1.414e-05,-0.00016685,0.00010489,-4.167e-05,1.388e-05,-5.137e-05,6.790000000000001e-05,4.478e-05,0.00022994,0.0001173,3.32e-05,-2.722e-05,-9.01e-06,-5.25e-06,Response-4
AR2423,6.2783989999999985,3.123825,1.553898,4.9200040000000005,3.462138,1.565683,5.544531,1.221128,1.738649,5.495093,4.123736,1.723511,5.884039,3.265769,1.5640969999999998,4.945129,3.776797,1.635551,-0.01136133,-0.00145823,-0.00091416,0.00114738,0.00188716,2.66e-06,-0.00124775,0.00157757,0.00056436,0.00115029,0.0019802,2.307e-05,0.00094204,0.00014313,0.00020364,6.464e-05,0.00016326,-3.214e-05,0.00598619,0.00169311,0.00085814,6.722e-05,0.00020156,-2.366e-05,Response-3
AR1351,4.49945,5.1343,2.670634,4.8232870000000005,5.136209,2.550924,4.668205,4.70111,2.706513,4.672156,4.975202,2.71423,4.513808,5.090773,2.6970970000000003,4.810016,5.096347,2.569132,-0.0008033,-0.00691776,-0.01973288,0.01012832,-0.00504451,-0.03376824,8.862e-05,-0.00232891,-0.01828574,0.01093157,-0.00395854,-0.03549232,-0.00048366,-0.00078977,-0.0007645999999999999,7.235e-05,0.00030701,-0.00155103,0.00020049,-0.000752,-0.00183497,0.00078042,0.00038443,-0.00166175,Response-5
AR1193,1.788602,4.431106,2.245553,4.090044,3.26451,2.101678,2.505864,0.9638494,2.37059,2.417835,3.444475,2.434117,1.735436,4.0935760000000005,2.255262,3.840024,3.242841,2.219827,0.01252052,-0.00460801,-0.00177518,0.00150724,-0.00048832,0.00019638,0.00774077,-0.00441829,-0.00112426,0.00092728,2.543e-05,-6.709e-05,-0.00024559,0.00083114,1.345e-05,-0.00029235,-0.00023498,1.327e-05,-0.00047542,0.00038223,7.828e-05,-0.00017084,-5.531e-05,4.266e-05,Response-3
AR4211,4.3779059999999985,5.162438,1.945022,4.8730449999999985,5.22383,1.927493,4.849116,1.816761,2.134703,4.848197,4.25411,2.129239,4.141215,4.974387,1.994069,5.184926,5.024831,1.951705,-0.00478264,0.00094925,0.00087906,0.00998965,0.00260049,0.00085454,-0.00081015,0.00191648,0.00067341,0.00693903,0.00072714,0.00142716,0.00017272,7.646e-05,1.825e-05,-0.0034468000000000003,0.00037038,-0.00049061,-9.766e-05,2.8100000000000002e-05,3.755e-05,-0.00027574,0.00087093,-9.068e-05,Response-2
AR0696,3.654444,5.309412,1.828997,5.669891000000002,5.159021,1.662508,4.433531,1.846885,1.984009,4.468312999999998,4.205003,1.976248,3.618192,5.042136,1.8560330000000005,5.521008,4.860743,1.732219,-0.00059023,0.00109201,9.976e-05,0.00756182,-0.00283059,-0.00172854,-0.00041867,0.00096737,8.082e-05,0.00102988,-0.01053619,0.00217809,0.00017945,-8.305e-05,-9.3e-07,-0.00029575,0.00889013,0.00029332,0.0001567,-7.051e-05,-1.35e-06,-0.00173657,0.00299479,0.00135165,Response-3
AR3782,4.441606,5.4018190000000015,1.579852,6.193847,4.708462,1.447804,5.556986,1.493065,1.714282,5.612809,4.2223120000000005,1.7169299999999998,4.567204,5.157945,1.601791,6.350902,4.635993,1.4957049999999998,0.00014243,-0.00207567,0.00016991,3.77e-06,9.798e-05,6.34e-05,-0.00356472,-0.00608293,0.00055088,0.00023987,-0.00015897,1.466e-05,6.618e-05,-0.00074159,6.15e-05,1.371e-05,-4.548e-05,1.01e-06,-0.00117051,-0.0020568,0.00017505,2.919e-05,6.598e-05,7.95e-06,Response-1
AR5869,4.5833010000000005,4.9466800000000015,1.756879,5.695911,5.000985,1.940174,4.521717,1.806479,1.92786,4.547518,4.108783,1.933394,4.328807,4.814217,1.765508,5.467747,4.881764,1.913414,0.00066153,-0.00109791,-8.575e-05,-0.00196597,0.00364456,-0.00068327,0.00049486,-0.00098319,-0.00029409,-0.00032146,-0.00019552,-0.00010355,-0.00015802,0.00028364,6.856e-05,-0.00052581,0.00059676,-0.00012814,-8.609e-05,7.671e-05,2.738e-05,-0.00023338,-3.381e-05,-7.07e-06,Response-2
AR2548,4.603063,4.927042,1.753405,5.655931,5.091844999999998,1.923024,4.575222,1.8083240000000005,1.924586,4.551830000000002,4.113626,1.932145,4.344359,4.797079,1.757194,5.465764,4.883054,1.909728,0.00170129,-0.0033185000000000003,-0.00042334,-0.00307035,0.00129613,-0.00052683,0.00132979,-0.00256732,-0.00044704,0.00052947,-0.00099769,0.00020495,8.232e-05,1.566e-05,-5.046e-05,0.00334254,0.00120395,0.0007197,-5.614e-05,0.00033493,-9.72e-06,0.00091788,0.00046029999999999997,0.00024362,Response-1
AR2305,5.608582,4.05244,1.488269,5.440358,4.08171,1.568719,5.332538,1.571491,1.757893,5.5231309999999985,4.173364,1.746588,5.288517,4.060328,1.5278040000000002,5.717999,4.069287,1.551747,0.00015379,0.00017923,-4.52e-06,-0.00369458,0.00147651,-0.00157107,-0.00116916,0.00106211,8.111e-05,-0.00088004,0.00044988,-0.00024258,2.036e-05,3.187e-05,-2.79e-06,-0.00097593,0.00027681,-0.0003111,-0.0009718,0.00086515,1.479e-05,-0.00073233,5.885e-05,5.988e-05,Response-1
AR0712,1.8584650000000005,3.146373,1.6535080000000002,8.225686,3.023197,1.570334,5.034618,1.760622,1.734087,5.050105,4.236706,1.762472,1.970605,3.31335,1.66494,8.105602000000001,3.235657,1.602141,-0.00026542,-0.00224862,-0.00027345,-7.925e-05,-1.517e-05,3.18e-06,0.00024612,-0.00020494,-5.171e-05,0.00021419,5.3e-07,5.2e-06,-0.00022797,-0.0004122,-1.865e-05,9.021e-05,-4.694e-05,3.2e-07,-9.669e-05,5.362e-05,2.356e-05,1.295e-05,-1.479e-05,5.04e-06,Response-4
AR4985,4.756197,5.051444,1.917573,5.0875,5.1167620000000005,1.935214,4.864713,1.859131,2.149443,4.8517519999999985,4.303038,2.143637,4.433782,4.888678,1.948132,5.398018,4.9497800000000005,1.969557,-0.00683366,-0.00728038,-0.00229042,0.012264299999999999,-0.00858293,-0.00338414,-0.00337677,-0.00824599,-0.00192872,0.00766465,-0.00876685,-0.0024694,-0.00068852,0.00045722,0.00027493,-0.0001926,0.00105795,-0.00051677,-0.00011269,0.00024589,5.138e-05,-0.0021489,0.00043475,-0.00041997,Response-5
AR4074,3.861532,5.079124,1.83754,5.6787480000000015,5.53471,1.685356,4.536565,1.920333,1.952239,4.5416620000000005,4.214273,1.97944,3.67153,4.934926,1.87169,5.641565,5.169853,1.704722,-0.00117543,0.00179877,0.00070169,0.00554062,-0.00028347,-0.00051728,-0.00117811,0.00179667,0.00070218,0.00149698,0.00106551,9.386e-05,-0.00050641,0.00036679,0.00023824,0.00067507,0.00031006,4.263e-05,-0.0005102,0.00036389,0.00023892,0.0002656,0.00051652,-3.081e-05,Response-3
AR0420,2.337289,4.906631,1.830585,3.5883230000000004,3.512748,1.930154,2.906279,1.322702,2.243411,2.659537,4.097816000000001,2.253791,2.154995,4.567678,1.876616,3.637428,3.57171,1.955667,-0.0040950000000000005,-0.00428529,-0.00160825,-0.00039402,-0.00051865,0.00131323,-0.00279568,-0.00395303,-0.00148168,-0.00037541,0.00090712,0.00189541,-1.5e-07,0.00019533,2.151e-05,0.00022363,-0.00044209,0.00028059,1.218e-05,0.00022937,4.738e-05,0.00011023,-0.00026104,0.00029372,Response-2
AR5327,3.769879,5.240958999999998,1.81644,6.430087,3.92663,1.576875,4.453541,1.806037,1.967174,4.516978,4.131083,1.95453,3.672008,5.046331,1.836503,6.252357,3.883515,1.735987,0.01390377,0.01392861,-0.00196841,-0.02875536,0.03495459,0.0026658000000000003,0.00891566,0.0089212,-0.00185313,-0.02053999,0.02348544,0.00204536,0.00117236,0.00353536,-0.0004088,-0.00094349,0.00335467,-0.00023488,0.00147618,0.00260727,-0.00036098,-0.00018767,0.00102802,-3.555e-05,Response-2
AR5885,3.089919,3.720533,2.0926720000000003,4.301492,3.447614,2.039134,2.463327,0.8826315,2.38984,2.445468,3.424289,2.430464,2.646055,3.654272,2.156392,3.948462,3.214555,2.1725,-0.00850956,-0.00084546,0.0011126,-0.00244548,-8.06e-05,-6.911e-05,-0.01308959,0.00161982,0.00182772,-0.00183976,0.00089548,0.00014054,0.00064755,-0.00063686,-8.484e-05,0.00019243,-0.00028064,-7.38e-06,-0.00018123,-0.00044744,1.172e-05,6.713e-05,-0.00011347,1.668e-05,Response-3
AR5632,4.795783,5.460344,1.529762,6.614733,4.776938,1.464246,5.4760019999999985,1.49049,1.703796,5.632134,4.2206519999999985,1.71175,4.639768,5.099711,1.5443209999999998,6.611437,4.661035,1.518578,-0.00151922,0.00106968,0.00018923,0.00610306,-0.0025635000000000002,0.00047371,-0.00086989,0.0009262000000000001,0.00027471,0.00496714,-0.00301906,0.00052431,4.917e-05,-0.00033469,-5.1e-07,-8.803e-05,0.00015903,-1.42e-06,3.06e-06,-0.00032376,-3.53e-06,-0.00030166,0.000196,1.1400000000000001e-05,Response-1
AR5749,1.6608919999999998,2.848925,2.073613,4.092416,3.554889,1.957039,2.877864,1.329808,2.242312,2.62798,4.0855,2.2580400000000003,1.609495,3.004457,2.081434,4.0726,3.617306,2.0208,0.01223444,0.01310774,-0.00222318,0.00833172,-0.01057154,0.00313111,0.01152484,0.0114476,-0.00162115,0.00433835,-0.00494892,0.00175563,-0.00137025,-0.00188802,0.00038361,0.0015934,-0.00039777,-1.287e-05,-0.00060546,-0.00140933,0.00017559,0.00153914,-0.00054951,-0.00020052,Response-3
AR5702,2.191081,3.3114730000000003,1.924805,3.3418870000000003,4.353308,1.977335,2.835319,1.279069,2.254903,2.62386,4.062692,2.250227,2.195246,3.363744,1.936137,3.440999,4.296771,2.046916,-0.00043137,-0.00122785,8.027e-05,0.00030889,-0.00030813,-7.699999999999999e-06,-0.00024648,-0.00111138,6.146e-05,0.00024765,-0.00046346,-6.504e-05,6.006e-05,6.663e-05,-1.64e-06,3.248e-05,-7.165e-05,-1.651e-05,6.303e-05,6.445e-05,-9.9e-07,3.821e-05,-0.00010146,-2.326e-05,Response-2
AR4270,5.099101,4.846097,1.523378,5.904438,2.224741,1.356524,5.400946,1.515725,1.74117,5.466568,4.145354,1.7341779999999998,4.760041,4.903571,1.563475,6.060008,2.448528,1.378691,0.00203583,0.00180374,-0.00085999,-0.00558741,0.03607781,-0.0003874,0.00507537,0.00141057,-0.00086245,-0.00673016,0.03186431,-6.505e-05,0.00057816,0.00125148,0.00010196,-0.00171387,-0.00168649,-0.00051367,-0.00078264,0.00108775,5.41e-06,-0.0017917999999999999,-0.00160748,-0.00042664,Response-3
AR4526,5.347539,3.734280000000001,1.514305,5.034482,4.08882,1.540509,5.49216,1.4524860000000002,1.788931,5.499518,4.132926,1.749618,5.2540879999999985,3.785043,1.539052,5.453796,3.842116,1.5530700000000002,0.00022596,-0.00022425,-0.00011821,9.907e-05,0.00012961,-5.884e-05,-0.00011674,-0.0007134,2.736e-05,0.00112423,-9.714e-05,6.856e-05,-5.363e-05,7.912e-05,-8.7e-07,-0.0015545,0.00228062,0.00016877,0.0002807,3.3100000000000005e-05,-6.671e-05,-5.678e-05,0.00011119,-7.74e-06,Response-1
